winner,total_rounds,rounds_since_last_stuck,average_rounds_between_stuck,total_stuck_events
Player 2,17.0,0.0,0.0,0.0
Player 1,49.0,5.0,12.333333333333334,6.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,35.0,3.0,13.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 1,27.0,17.0,17.0,1.0
Player 1,31.0,19.0,19.0,1.0
Player 2,40.0,17.0,15.0,3.0
Player 1,23.0,9.0,10.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,33.0,19.0,17.0,2.0
Player 1,36.0,9.0,14.333333333333334,3.0
Player 1,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,41.0,5.0,13.0,3.0
Player 1,88.0,13.0,17.75,8.0
Player 1,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,31.0,7.0,13.0,2.0
Player 1,20.0,23.0,23.0,1.0
Player 1,46.0,1.0,9.0,6.0
Player 1,46.0,9.0,13.5,4.0
Player 2,18.0,0.0,0.0,0.0
Player 1,27.0,19.0,13.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,25.0,3.0,8.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,5.0,5.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,34.0,1.0,11.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,29.0,29.0,1.0
Player 2,29.0,23.0,23.0,1.0
Player 1,36.0,7.0,14.0,2.0
Player 1,23.0,9.0,9.0,1.0
Player 1,77.0,17.0,16.714285714285715,7.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,38.0,21.0,15.666666666666666,3.0
Player 1,53.0,5.0,15.0,5.0
Player 2,41.0,13.0,14.333333333333334,3.0
Player 1,47.0,21.0,25.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,27.0,15.0,15.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,35.0,3.0,10.5,4.0
Player 1,34.0,25.0,25.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,43.0,9.0,9.8,5.0
Player 2,17.0,0.0,0.0,0.0
Player 1,28.0,9.0,16.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,40.0,5.0,12.333333333333334,3.0
Player 2,32.0,13.0,11.0,2.0
Player 2,31.0,17.0,10.0,2.0
Player 2,33.0,27.0,27.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,24.0,1.0,9.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,13.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,33.0,23.0,13.0,2.0
Player 1,40.0,5.0,13.666666666666666,3.0
Player 2,18.0,0.0,0.0,0.0
Player 1,34.0,5.0,14.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,38.0,7.0,11.8,5.0
Player 1,85.0,31.0,17.571428571428573,7.0
Player 1,15.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,26.0,11.0,9.0,2.0
Player 2,13.0,0.0,0.0,0.0
Player 1,24.0,7.0,6.0,2.0
Player 2,67.0,15.0,16.0,6.0
Player 1,27.0,11.0,11.0,1.0
Player 1,26.0,17.0,17.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,30.0,19.0,19.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,13.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,34.0,17.0,15.666666666666666,3.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,28.0,17.0,10.0,2.0
Player 2,35.0,31.0,31.0,1.0
Player 1,29.0,17.0,17.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,7.0,7.0,1.0
Player 1,35.0,23.0,14.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,31.0,33.0,33.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 1,44.0,17.0,12.5,4.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,9.0,9.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 1,37.0,9.0,16.333333333333332,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,31.0,1.0,11.0,3.0
Player 2,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,48.0,5.0,13.5,4.0
Player 1,26.0,19.0,19.0,1.0
Player 1,27.0,11.0,11.0,1.0
Player 2,31.0,21.0,12.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,41.0,21.0,11.5,4.0
Player 2,20.0,0.0,0.0,0.0
Player 1,25.0,15.0,15.0,1.0
Player 1,28.0,13.0,15.0,2.0
Player 1,63.0,7.0,11.25,8.0
Player 2,18.0,0.0,0.0,0.0
Player 1,31.0,31.0,12.333333333333334,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,29.0,9.0,15.0,2.0
Player 2,31.0,17.0,17.0,1.0
Player 2,58.0,5.0,15.4,5.0
Player 1,21.0,0.0,0.0,0.0
Player 1,51.0,19.0,19.666666666666668,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,63.0,23.0,18.2,5.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,23.0,3.0,3.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,33.0,1.0,15.0,2.0
Player 2,24.0,9.0,9.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,27.0,15.0,13.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,35.0,29.0,29.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,53.0,25.0,20.0,4.0
Player 2,55.0,3.0,16.5,4.0
Player 1,25.0,25.0,25.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,41.0,3.0,12.333333333333334,3.0
Player 2,22.0,0.0,0.0,0.0
Player 2,49.0,15.0,13.0,5.0
Player 1,52.0,11.0,12.333333333333334,6.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,12.0,0.0,0.0,0.0
Player 1,29.0,13.0,13.0,2.0
Player 1,102.0,17.0,16.0,10.0
Player 1,19.0,0.0,0.0,0.0
Player 1,33.0,9.0,11.0,3.0
Player 1,50.0,19.0,14.5,4.0
Player 2,32.0,17.0,12.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,48.0,19.0,18.333333333333332,3.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,39.0,17.0,15.0,4.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,5.0,5.0,1.0
Player 1,48.0,11.0,12.2,5.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,33.0,23.0,15.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 2,48.0,21.0,19.0,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,28.0,29.0,29.0,1.0
Player 1,32.0,9.0,18.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,61.0,3.0,12.428571428571429,7.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,51.0,3.0,13.333333333333334,6.0
Player 2,17.0,1.0,1.0,1.0
Player 1,15.0,0.0,0.0,0.0
Player 2,40.0,11.0,15.666666666666666,3.0
Player 1,19.0,13.0,13.0,1.0
Player 2,58.0,13.0,14.2,5.0
Player 2,21.0,9.0,9.0,1.0
Player 1,39.0,1.0,10.5,4.0
Player 1,18.0,0.0,0.0,0.0
Player 2,24.0,9.0,9.0,1.0
Player 2,29.0,1.0,11.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,13.0,0.0,0.0,0.0
Player 2,60.0,1.0,14.6,5.0
Player 1,15.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,48.0,13.0,9.8,5.0
Player 1,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,27.0,7.0,9.0,2.0
Player 2,26.0,9.0,9.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,92.0,19.0,14.6,10.0
Player 1,26.0,11.0,6.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,50.0,9.0,12.0,6.0
Player 2,38.0,5.0,13.0,3.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,34.0,21.0,13.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,61.0,17.0,11.857142857142858,7.0
Player 1,28.0,15.0,15.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,74.0,29.0,21.4,5.0
Player 1,64.0,11.0,15.333333333333334,6.0
Player 1,20.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,26.0,19.0,19.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,60.0,15.0,16.2,5.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 1,34.0,3.0,16.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,24.0,1.0,8.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,39.0,21.0,15.666666666666666,3.0
Player 2,15.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,18.0,9.0,9.0,1.0
Player 1,40.0,15.0,15.0,3.0
Player 2,18.0,0.0,0.0,0.0
Player 1,58.0,7.0,12.333333333333334,6.0
Player 2,19.0,9.0,9.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,34.0,25.0,25.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,67.0,9.0,14.142857142857142,7.0
Player 2,15.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,19.0,3.0,3.0,1.0
Player 2,29.0,23.0,23.0,1.0
Player 2,57.0,9.0,17.5,4.0
Player 1,58.0,29.0,17.5,4.0
Player 2,17.0,0.0,0.0,0.0
Player 1,24.0,23.0,23.0,1.0
Player 2,23.0,3.0,3.0,1.0
Player 2,34.0,29.0,17.0,2.0
Player 1,23.0,1.0,8.0,2.0
Player 2,29.0,7.0,13.0,2.0
Player 1,107.0,5.0,14.666666666666666,12.0
Player 2,59.0,25.0,19.5,4.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,13.0,13.0,1.0
Player 1,25.0,7.0,11.0,2.0
Player 1,50.0,11.0,13.8,5.0
Player 1,29.0,5.0,15.0,2.0
Player 2,22.0,0.0,0.0,0.0
Player 1,30.0,23.0,23.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 1,50.0,3.0,13.5,4.0
Player 1,27.0,3.0,7.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,25.0,19.0,19.0,1.0
Player 1,12.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,23.0,1.0,5.0,2.0
Player 1,29.0,7.0,11.666666666666666,3.0
Player 1,17.0,0.0,0.0,0.0
Player 2,31.0,13.0,13.0,2.0
Player 1,22.0,3.0,3.0,1.0
Player 2,14.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,34.0,25.0,14.333333333333334,3.0
Player 2,90.0,3.0,14.333333333333334,9.0
Player 1,25.0,13.0,13.0,1.0
Player 1,33.0,29.0,18.0,2.0
Player 1,42.0,15.0,14.5,4.0
Player 1,26.0,13.0,15.0,2.0
Player 1,26.0,7.0,9.5,4.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,24.0,7.0,7.0,1.0
Player 2,15.0,5.0,5.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,7.0,11.0,3.0
Player 1,29.0,21.0,21.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,77.0,11.0,20.0,6.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,64.0,17.0,15.333333333333334,6.0
Player 2,21.0,9.0,9.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,24.0,17.0,17.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,60.0,9.0,12.714285714285714,7.0
Player 1,16.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,24.0,19.0,19.0,1.0
Player 1,30.0,13.0,14.0,2.0
Player 1,46.0,13.0,12.5,4.0
Player 1,21.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,50.0,23.0,15.5,4.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,13.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,33.0,29.0,29.0,1.0
Player 2,23.0,13.0,9.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,24.0,5.0,5.0,1.0
Player 2,15.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,24.0,3.0,8.0,2.0
Player 2,35.0,31.0,31.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,38.0,5.0,10.333333333333334,3.0
Player 2,25.0,11.0,11.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,1.0,1.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,70.0,15.0,15.0,7.0
Player 1,42.0,19.0,15.5,4.0
Player 1,24.0,11.0,11.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,51.0,23.0,14.0,4.0
Player 1,41.0,19.0,13.4,5.0
Player 1,25.0,13.0,8.0,2.0
Player 2,29.0,21.0,21.0,1.0
Player 1,31.0,25.0,25.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,50.0,11.0,15.5,4.0
Player 2,38.0,15.0,10.333333333333334,3.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,13.0,0.0,0.0,0.0
Player 1,70.0,25.0,18.6,5.0
Player 1,39.0,7.0,9.8,5.0
Player 1,19.0,0.0,0.0,0.0
Player 1,28.0,1.0,13.0,2.0
Player 1,25.0,11.0,10.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,38.0,27.0,15.666666666666666,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,31.0,25.0,14.0,2.0
Player 1,83.0,23.0,16.714285714285715,7.0
Player 2,21.0,0.0,0.0,0.0
Player 2,30.0,25.0,18.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,25.0,17.0,9.0,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,32.0,27.0,14.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,74.0,29.0,19.0,6.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,44.0,15.0,12.5,4.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,30.0,27.0,27.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,56.0,15.0,17.5,4.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,23.0,15.0,15.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,43.0,7.0,13.0,4.0
Player 2,20.0,0.0,0.0,0.0
Player 1,27.0,19.0,19.0,1.0
Player 2,30.0,9.0,12.0,2.0
Player 1,70.0,21.0,16.714285714285715,7.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,16.0,1.0,1.0,1.0
Player 2,32.0,25.0,17.0,2.0
Player 1,14.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,46.0,23.0,13.5,4.0
Player 2,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,63.0,5.0,12.0,8.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,48.0,21.0,19.0,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,40.0,13.0,15.0,3.0
Player 2,57.0,5.0,14.2,5.0
Player 1,60.0,13.0,14.333333333333334,6.0
Player 2,20.0,0.0,0.0,0.0
Player 1,45.0,13.0,14.5,4.0
Player 2,17.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,9.0,12.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,41.0,9.0,12.333333333333334,3.0
Player 2,15.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,79.0,23.0,16.428571428571427,7.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,26.0,7.0,6.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,20.0,1.0,1.0,1.0
Player 2,22.0,0.0,0.0,0.0
Player 1,44.0,27.0,16.5,4.0
Player 2,20.0,0.0,0.0,0.0
Player 1,43.0,23.0,15.666666666666666,3.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,89.0,13.0,16.5,8.0
Player 2,47.0,7.0,13.5,4.0
Player 1,17.0,0.0,0.0,0.0
Player 1,19.0,1.0,1.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,25.0,19.0,19.0,1.0
Player 1,15.0,0.0,0.0,0.0
Player 2,27.0,17.0,17.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,23.0,3.0,3.0,1.0
Player 2,22.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,51.0,27.0,17.5,4.0
Player 1,39.0,15.0,17.0,3.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,15.0,11.0,2.0
Player 1,36.0,5.0,13.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,54.0,23.0,13.666666666666666,6.0
Player 1,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,34.0,25.0,17.0,2.0
Player 1,53.0,1.0,13.0,5.0
Player 2,22.0,0.0,0.0,0.0
Player 1,28.0,23.0,23.0,1.0
Player 1,13.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,32.0,25.0,17.0,2.0
Player 2,39.0,3.0,12.333333333333334,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,48.0,7.0,16.5,4.0
Player 1,21.0,3.0,3.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,31.0,23.0,23.0,1.0
Player 2,20.0,7.0,7.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,35.0,11.0,11.666666666666666,3.0
Player 1,27.0,9.0,9.0,3.0
Player 1,65.0,13.0,13.857142857142858,7.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,32.0,19.0,14.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,31.0,15.0,17.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,42.0,15.0,15.0,3.0
Player 2,14.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,33.0,7.0,18.0,2.0
Player 1,30.0,13.0,11.666666666666666,3.0
Player 2,19.0,11.0,11.0,1.0
Player 1,30.0,3.0,16.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,46.0,21.0,15.5,4.0
Player 1,39.0,23.0,14.333333333333334,3.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,42.0,5.0,11.0,4.0
Player 1,38.0,29.0,18.0,2.0
Player 2,40.0,11.0,18.0,2.0
Player 1,34.0,27.0,11.666666666666666,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,35.0,25.0,18.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,25.0,7.0,8.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,24.0,1.0,3.0,2.0
Player 2,25.0,1.0,7.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,84.0,9.0,14.333333333333334,9.0
Player 1,33.0,29.0,29.0,1.0
Player 2,38.0,1.0,10.333333333333334,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,35.0,7.0,14.0,2.0
Player 1,24.0,5.0,4.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,9.0,9.0,1.0
Player 1,73.0,13.0,15.0,7.0
Player 1,50.0,1.0,14.2,5.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,25.0,15.0,15.0,1.0
Player 1,46.0,7.0,14.0,4.0
Player 2,16.0,0.0,0.0,0.0
Player 1,25.0,7.0,7.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,29.0,7.0,4.2,5.0
Player 1,18.0,0.0,0.0,0.0
Player 1,44.0,3.0,14.333333333333334,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,23.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 2,27.0,21.0,21.0,1.0
Player 1,29.0,5.0,12.333333333333334,3.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,37.0,27.0,17.666666666666668,3.0
Player 2,28.0,15.0,15.0,1.0
Player 1,53.0,21.0,12.6,5.0
Player 1,18.0,0.0,0.0,0.0
